FlowId,Type,Size,StartTime,EndTime,FCT,RxBytes,FinReceived
2,Background,10240,0.795411,0.795621,0.00021000000000004349,10838,True
4,Background,10485760,0.796774,0.845628,0.048854000000000064,10876994,True
6,Background,102400,0.797199,0.797601,0.00040200000000001346,106400,True
10,Background,10240,0.798057,0.79827,0.00021300000000001873,10838,True
5,Background,102400,0.799469,0.800467,0.0009980000000000544,106400,True
4,Background,10240,0.800316,0.800471,0.00015500000000001624,10838,True
5,Background,10485760,0.800584,0.844548,0.043964,10876994,True
5,Background,102400,0.800764,0.801637,0.0008730000000000127,106400,True
8,Background,1024,0.802129,0.802295,0.00016599999999999948,1244,True
4,Background,10240,0.803455,0.803871,0.00041599999999997195,10838,True
7,Background,10240,0.803666,0.804136,0.00046999999999997044,10838,True
5,Background,102400,0.806559,0.807096,0.0005370000000000097,106400,True
2,Background,1024,0.810994,0.811236,0.00024199999999996447,1244,True
3,Background,10240,0.812299,0.812545,0.00024599999999996847,10838,True
8,Background,1048576,0.813641,0.816572,0.002931000000000017,1087892,True
6,Background,102400,0.816223,0.816765,0.0005419999999999314,106400,True
5,Background,10240,0.818971,0.819219,0.000248000000000026,10838,True
4,Background,10240,0.821511,0.821947,0.00043599999999999195,10838,True
8,Background,102400,0.824047,0.824568,0.0005209999999999937,106400,True
6,Background,102400,0.824407,0.826153,0.0017460000000000253,106400,True
3,Background,10240,0.826479,0.82688,0.0004009999999999847,10838,True
3,Background,1048576,0.826924,0.830113,0.0031889999999999974,1087892,True
9,Background,10240,0.82758,0.82802,0.00043999999999999595,10838,True
6,Background,1048576,0.82955,0.845023,0.015472999999999959,1087892,True
6,Background,10485760,0.830537,0.873977,0.043440000000000034,10876994,True
11,Background,10240,0.830947,0.831218,0.0002710000000000212,10838,True
4,Background,1048576,0.832473,0.846042,0.013568999999999942,1087892,True
6,Background,102400,0.833993,0.8348,0.0008070000000000022,106400,True
5,Background,102400,0.833999,0.834811,0.0008119999999999239,106400,True
5,Background,1024,0.834806,0.835136,0.00032999999999994145,1244,True
6,Background,10240,0.836772,0.837149,0.0003770000000000717,10838,True
6,Background,102400,0.838042,0.838545,0.0005030000000000312,106400,True
7,Background,10240,0.838946,0.839214,0.000268000000000046,10838,True
2,Background,102400,0.839854,0.84498,0.005125999999999964,106400,True
5,Background,1024,0.839885,0.840198,0.0003130000000000077,1244,True
6,Background,1048576,0.840102,0.846988,0.006885999999999948,1087892,True
8,Background,10485760,0.841358,0.878954,0.03759599999999996,10876994,True
7,Background,1048576,0.841505,0.846657,0.005152000000000045,1087892,True
8,Background,10485760,0.841573,0.884121,0.04254800000000003,10876994,True
5,Background,102400,0.842017,0.842593,0.0005760000000000209,106400,True
1,Background,102400,0.842096,0.842648,0.0005519999999999969,106400,True
4,Background,1024,0.842258,0.842411,0.00015300000000006975,1244,True
9,Background,10240,0.844415,0.844776,0.0003609999999999447,10838,True
5,Background,102400,0.845103,0.845603,0.0004999999999999449,106400,True
6,Background,10240,0.845771,0.846137,0.00036599999999997745,10838,True
7,Background,1048576,0.847872,0.858724,0.010852000000000084,1087892,True
5,Background,10240,0.848553,0.849058,0.0005049999999999777,10838,True
2,Background,1048576,0.849314,0.853005,0.003691,1087892,True
3,Background,102400,0.849338,0.849869,0.0005309999999999482,106400,True
5,Background,102400,0.851118,0.851517,0.0003989999999999272,106400,True
7,Background,1048576,0.852199,0.861903,0.009703999999999935,1087892,True
5,Background,102400,0.852409,0.855154,0.0027449999999999974,106400,True
9,Background,10240,0.85263,0.853076,0.00044599999999994644,10838,True
3,Background,1024,0.853248,0.853412,0.00016399999999994197,1244,True
7,Background,1048576,0.855258,0.858191,0.0029330000000000744,1087892,True
7,Background,102400,0.857359,0.857938,0.0005789999999999962,106400,True
4,Background,1048576,0.857454,0.868066,0.010611999999999955,1087892,True
3,Background,10240,0.859964,0.860212,0.000248000000000026,10838,True
4,Background,102400,0.860579,0.863154,0.002574999999999994,106400,True
6,Background,10240,0.862177,0.86234,0.00016300000000002424,10838,True
8,Background,1048576,0.863269,0.866101,0.0028320000000000567,1087892,True
3,Background,10485760,0.868444,0.911696,0.04325199999999996,10876994,True
10,Background,1048576,0.86933,0.876693,0.007362999999999897,1087892,True
6,Background,1024,0.869774,0.87015,0.00037599999999993194,1244,True
2,Background,1048576,0.871263,0.880688,0.009425000000000017,1087892,True
10,Background,102400,0.873856,0.874828,0.0009720000000000839,106400,True
4,Background,102400,0.873939,0.874696,0.0007570000000000077,106400,True
8,Background,102400,0.875323,0.876019,0.0006960000000000299,106400,True
8,Background,10485760,0.876709,0.915366,0.03865700000000005,10876994,True
3,Background,1024,0.878764,0.879128,0.00036400000000003097,1244,True
7,Background,10240,0.878894,0.879184,0.00029000000000001247,10838,True
4,Background,10240,0.878994,0.879222,0.00022799999999989495,10838,True
4,Background,1024,0.881094,0.881245,0.0001509999999999012,1244,True
6,Background,10240,0.881405,0.881687,0.00028200000000000447,10838,True
1,Background,102400,0.881927,0.882669,0.0007420000000000204,106400,True
6,Background,102400,0.883794,0.885941,0.00214700000000001,106400,True
5,Background,10240,0.88504,0.885229,0.00018899999999999473,10838,True
4,Background,10240,0.886303,0.886479,0.000176000000000065,10838,True
8,Background,102400,0.887857,0.89214,0.004283000000000037,106400,True
5,Background,1048576,0.888574,0.895882,0.007307999999999981,1087892,True
9,Background,102400,0.8914,0.892096,0.0006960000000000299,106400,True
10,Background,10240,0.896121,0.896277,0.000156000000000045,10838,True
1,Background,1048576,0.896791,0.910778,0.013986999999999972,1087892,True
7,Background,102400,0.896921,0.897615,0.0006940000000000834,106400,True
11,Background,102400,0.897297,0.897713,0.00041599999999997195,106400,True
8,Background,10240,0.898559,0.898977,0.00041800000000002946,10838,True
6,Background,10485760,0.898832,0.933764,0.034932000000000074,10876994,True
12,Background,1024,0.899782,0.900136,0.0003540000000000765,1244,True
3,Background,1048576,0.900441,0.910912,0.010471000000000008,1087892,True
6,Background,1048576,0.902797,0.914765,0.01196800000000009,1087892,True
2,Background,10240,0.904147,0.904301,0.00015399999999998748,10838,True
3,Background,102400,0.905633,0.90884,0.00320699999999996,106400,True
7,Background,10240,0.906007,0.906269,0.00026199999999998447,10838,True
12,Background,1048576,0.908601,0.912139,0.003538000000000041,1087892,True
7,Background,1024,0.911226,0.911394,0.000168000000000057,1244,True
4,Background,1024,0.913808,0.914132,0.00032399999999999096,1244,True
9,Background,1048576,0.914545,0.917133,0.0025879999999999237,1087892,True
10,Background,10240,0.915445,0.915627,0.00018200000000001548,10838,True
5,Background,10240,0.916131,0.916294,0.00016300000000002424,10838,True
7,Background,102400,0.916678,0.917115,0.0004370000000000207,106400,True
6,Background,1024,0.917439,0.917591,0.000152000000000041,1244,True
8,Background,102400,0.917966,0.918491,0.0005249999999999977,106400,True
4,Background,102400,0.918906,0.919539,0.0006329999999999947,106400,True
6,Background,10240,0.920176,0.920335,0.00015900000000002024,10838,True
9,Background,102400,0.921269,0.92166,0.0003910000000000302,106400,True
9,Background,10240,0.922684,0.922841,0.00015700000000007375,10838,True
13,Background,10240,0.923744,0.923902,0.00015799999999999148,10838,True
7,Background,102400,0.924349,0.92474,0.0003910000000000302,106400,True
7,Background,104857600,0.92484,1.15837,0.2335299999999999,108768230,True
9,Background,10240,0.924924,0.925084,0.000160000000000049,10838,True
6,Background,10240,0.925936,0.926094,0.00015799999999999148,10838,True
2,Background,10240,0.927119,0.927281,0.00016199999999999548,10838,True
4,Background,1024,0.927903,0.928059,0.00015599999999993397,1244,True
9,Background,102400,0.92895,0.929654,0.0007039999999999269,106400,True
6,Background,1048576,0.929028,0.93282,0.0037920000000000176,1087892,True
7,Background,10240,0.929354,0.929769,0.0004149999999999432,10838,True
3,Background,10240,0.934659,0.934817,0.00015799999999999148,10838,True
11,Background,1048576,0.938518,0.941035,0.0025169999999999915,1087892,True
4,Background,102400,0.93874,0.939228,0.00048799999999993293,106400,True
12,Background,1048576,0.939827,0.942847,0.0030200000000000227,1087892,True
7,Background,10485760,0.94078,0.972791,0.03201100000000001,10876994,True
4,Background,1024,0.942294,0.942456,0.00016199999999999548,1244,True
7,Background,102400,0.942556,0.943061,0.0005050000000000887,106400,True
5,Background,1048576,0.942875,0.945922,0.003047000000000022,1087892,True
8,Background,10240,0.942963,0.943157,0.00019400000000002748,10838,True
7,Background,10240,0.943723,0.944018,0.0002950000000000452,10838,True
14,Background,102400,0.944299,0.944985,0.0006859999999999644,106400,True
9,Background,1048576,0.944432,0.956716,0.012283999999999962,1087892,True
6,Background,1048576,0.945225,0.948882,0.0036570000000000213,1087892,True
2,Background,10240,0.94565,0.946095,0.0004450000000000287,10838,True
5,Background,10240,0.946775,0.9471,0.0003250000000000197,10838,True
10,Background,1048576,0.948382,0.951398,0.0030160000000000187,1087892,True
6,Background,102400,0.948531,0.949176,0.0006450000000000067,106400,True
5,Background,10240,0.948982,0.949256,0.00027399999999999647,10838,True
8,Background,10485760,0.951944,0.978543,0.02659900000000004,10876994,True
13,Background,102400,0.953725,0.956184,0.002458999999999989,106400,True
8,Background,102400,0.957426,0.957888,0.00046199999999996244,106400,True
6,Background,1048576,0.958121,0.961038,0.0029169999999999474,1087892,True
3,Background,10240,0.959138,0.959303,0.00016499999999997073,10838,True
10,Background,1024,0.961178,0.961332,0.00015399999999998748,1244,True
5,Background,1048576,0.96142,0.964156,0.0027359999999999607,1087892,True
8,Background,10240,0.961977,0.962239,0.00026199999999998447,10838,True
3,Background,1048576,0.96501,0.968177,0.00316699999999992,1087892,True
5,Background,1024,0.965371,0.965682,0.00031100000000006123,1244,True
2,Background,1048576,0.967045,0.970169,0.0031239999999999046,1087892,True
7,Background,10240,0.969485,0.96969,0.00020500000000001073,10838,True
5,Background,10240,0.971426,0.971588,0.00016199999999999548,10838,True
3,Background,1024,0.973406,0.973558,0.000152000000000041,1244,True
13,Background,1024,0.973698,0.97385,0.000152000000000041,1244,True
9,Background,102400,0.973852,0.97429,0.00043799999999993844,106400,True
3,Background,10240,0.975612,0.97577,0.00015799999999999148,10838,True
4,Background,10240,0.97768,0.977839,0.00015900000000002024,10838,True
8,Background,1048576,0.977754,0.980174,0.0024199999999999777,1087892,True
9,Background,10485760,0.978422,1.00115,0.02272799999999997,10876994,True
9,Background,10240,0.978947,0.979105,0.00015799999999999148,10838,True
